Row ID,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,Segment,Country,City,State,postal_code,Region,product_id,Category,sub_category,product_name,Sales,Quantity,Discount,Profit,year_month,delivery_days
5320,US-2017-162558,02-10-2017,05-10-2017,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27,3,0.70,-22,2017-10,3
5321,US-2017-162558,02-10-2017,05-10-2017,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2314,7,0.40,-1003,2017-10,3
5322,US-2017-162558,02-10-2017,05-10-2017,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',34,4,0.70,-26,2017-10,3
5323,US-2017-162558,02-10-2017,05-10-2017,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",20,2,0.20,6,2017-10,3
5325,CA-2015-119508,04-12-2015,09-12-2015,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,17,5,0.00,6,2015-12,5
5326,CA-2015-119508,04-12-2015,09-12-2015,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",25,6,0.00,9,2015-12,5
5328,CA-2014-130813,06-01-2014,08-01-2014,Second Class,LS-17230,Lycoris Saunders,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,19,3,0.00,9,2014-01,2
5329,CA-2015-120320,05-03-2015,09-03-2015,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Houston,Texas,77036,Central,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,32,2,0.20,2,2015-03,4
5331,CA-2016-123120,04-09-2016,08-09-2016,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",64,1,0.00,25,2016-09,4
5332,CA-2016-123120,04-09-2016,08-09-2016,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,61,5,0.20,20,2016-09,4
5333,CA-2016-123120,04-09-2016,08-09-2016,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,23,4,0.00,7,2016-09,4
5339,CA-2015-146486,09-11-2015,14-11-2015,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,245,5,0.00,5,2015-11,5
5340,CA-2015-146486,09-11-2015,14-11-2015,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,12,6,0.00,6,2015-11,5
5341,CA-2015-146486,09-11-2015,14-11-2015,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,14,2,0.00,6,2015-11,5
5342,CA-2015-146486,09-11-2015,14-11-2015,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,TEC-AC-10002637,Technology,Accessories,LogitechÂ VX Revolution Cordless Laser Mouse for Notebooks (Black),900,5,0.00,54,2015-11,5
5345,CA-2015-112053,11-10-2015,13-10-2015,Second Class,SH-20395,Shahid Hopkins,Consumer,United States,Rochester,New York,14609,East,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",32,1,0.00,2,2015-10,2
5349,CA-2015-149811,04-01-2015,10-01-2015,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32,3,0.00,16,2015-01,6
5350,CA-2015-149811,04-01-2015,10-01-2015,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",40,5,0.00,20,2015-01,6
5351,US-2017-103814,09-12-2017,16-12-2017,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Park Ridge,Illinois,60068,Central,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,144,9,0.20,49,2017-12,7
5352,CA-2016-123932,06-09-2016,12-09-2016,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,42,4,0.20,15,2016-09,6
5353,CA-2016-123932,06-09-2016,12-09-2016,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,330,2,0.20,37,2016-09,6
5354,US-2016-101616,03-09-2016,06-09-2016,First Class,CY-12745,Craig Yedwab,Corporate,United States,Monroe,Louisiana,71203,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,87,8,0.00,41,2016-09,3
5358,CA-2014-150490,05-08-2014,11-08-2014,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,16,1,0.00,2,2014-08,6
5359,CA-2014-150490,05-08-2014,11-08-2014,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,16,2,0.00,1,2014-08,6
5360,CA-2014-150490,05-08-2014,11-08-2014,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,46,2,0.00,13,2014-08,6
5362,CA-2017-100951,09-06-2017,10-06-2017,First Class,NC-18625,Noah Childs,Corporate,United States,Dallas,Texas,75217,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,721,5,0.20,54,2017-06,1
5367,CA-2017-158071,10-06-2017,15-06-2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",89,3,0.20,8,2017-06,5
5368,CA-2017-158071,10-06-2017,15-06-2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,12,4,0.00,5,2017-06,5
5369,CA-2017-158071,10-06-2017,15-06-2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,16,1,0.00,4,2017-06,5
5370,CA-2017-147403,10-09-2017,13-09-2017,First Class,KH-16630,Ken Heidel,Corporate,United States,Akron,Ohio,44312,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,85,3,0.20,29,2017-09,3
5371,US-2017-136721,08-04-2017,12-04-2017,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",274,2,0.00,71,2017-04,4
5372,US-2017-136721,08-04-2017,12-04-2017,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,307,3,0.00,80,2017-04,4
5378,CA-2014-125542,05-12-2014,07-12-2014,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,348,7,0.20,118,2014-12,2
5379,CA-2014-125542,05-12-2014,07-12-2014,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,173,4,0.20,-30,2014-12,2
5382,CA-2016-149195,05-09-2016,07-09-2016,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,26,5,0.20,9,2016-09,2
5383,CA-2016-149195,05-09-2016,07-09-2016,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-FA-10001843,Office Supplies,Fasteners,Staples,16,8,0.20,5,2016-09,2
5384,CA-2016-149195,05-09-2016,07-09-2016,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,10,2,0.20,4,2016-09,2
5387,CA-2017-152786,12-03-2017,17-03-2017,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Rogers,Arkansas,72756,South,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,40,9,0.00,19,2017-03,5
5391,CA-2017-163874,10-11-2017,12-11-2017,Second Class,NC-18535,Nick Crebassa,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,26,3,0.20,10,2017-11,2
5400,CA-2016-117681,09-04-2016,14-04-2016,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90004,West,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,557,5,0.15,7,2016-04,5
5408,CA-2017-108854,08-12-2017,14-12-2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10003022,Office Supplies,Paper,Standard Line Â“While You Were OutÂ” Hardbound Telephone Message Book,88,4,0.00,40,2017-12,6
5409,CA-2017-108854,08-12-2017,14-12-2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",22,1,0.20,8,2017-12,6
5410,CA-2017-108854,08-12-2017,14-12-2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,90,3,0.20,34,2017-12,6
5411,CA-2017-108854,08-12-2017,14-12-2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",43,1,0.00,11,2017-12,6
5414,CA-2016-153157,11-09-2016,14-09-2016,First Class,TB-21625,Trudy Brown,Consumer,United States,Wichita,Kansas,67212,Central,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual EarpiecesÂ Headset,225,5,0.00,63,2016-09,3
5418,CA-2014-132542,06-10-2014,08-10-2014,Second Class,AM-10360,Alice McCarthy,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,15,2,0.00,8,2014-10,2
5424,CA-2017-103009,03-11-2017,05-11-2017,Second Class,PJ-18835,Patrick Jones,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,26,5,0.00,12,2017-11,2
5426,CA-2016-153598,03-12-2016,06-12-2016,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003870,Technology,Accessories,LogitechÂ Z-906 Speaker sys - home theater - 5.1-CH,1650,5,0.00,660,2016-12,3
5427,CA-2016-153598,03-12-2016,06-12-2016,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,112,6,0.00,51,2016-12,3
5429,CA-2016-113096,02-09-2016,04-09-2016,First Class,SZ-20035,Sam Zeldin,Home Office,United States,San Francisco,California,94122,West,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",47,3,0.00,12,2016-09,2
5430,CA-2014-136861,05-09-2014,07-09-2014,First Class,PR-18880,Patrick Ryan,Consumer,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,32,2,0.20,2,2014-09,2
5437,CA-2014-103317,05-07-2014,08-07-2014,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,20,2,0.20,5,2014-07,3
5438,CA-2014-103317,05-07-2014,08-07-2014,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,10,5,0.70,-7,2014-07,3
5439,CA-2014-103317,05-07-2014,08-07-2014,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,213,3,0.20,16,2014-07,3
5440,CA-2016-167115,04-04-2016,09-04-2016,Standard Class,EH-14185,Evan Henry,Consumer,United States,New York City,New York,10035,East,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,589,2,0.20,184,2016-04,5
5442,CA-2017-155929,09-09-2017,13-09-2017,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Glendale,Arizona,85301,West,OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,6,2,0.20,2,2017-09,4
5449,US-2014-119081,12-09-2014,19-09-2014,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,358,3,0.00,7,2014-09,7
5450,US-2014-119081,12-09-2014,19-09-2014,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,57,5,0.00,11,2014-09,7
5451,US-2014-119081,12-09-2014,19-09-2014,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,332,2,0.00,149,2014-09,7
5452,US-2014-119081,12-09-2014,19-09-2014,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",41,2,0.00,13,2014-09,7
5459,CA-2017-116680,04-09-2017,06-09-2017,Second Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,13,6,0.20,4,2017-09,2
5460,CA-2017-116680,04-09-2017,06-09-2017,Second Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478,8,0.20,92,2017-09,2
5468,CA-2016-122448,09-06-2016,14-06-2016,Standard Class,DB-13210,Dean Braden,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122,3,0.20,14,2016-06,5
5481,CA-2017-105487,08-10-2017,14-10-2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,103,1,0.20,12,2017-10,6
5482,CA-2017-105487,08-10-2017,14-10-2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-AC-10002305,Technology,Accessories,KeyTronicÂ E03601U1 -Â KeyboardÂ - Beige,36,2,0.00,6,2017-10,6
5483,CA-2017-105487,08-10-2017,14-10-2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-AC-10003610,Technology,Accessories,LogitechÂ Illuminated - Keyboard,240,4,0.00,115,2017-10,6
5484,CA-2017-105487,08-10-2017,14-10-2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,41,2,0.00,0,2017-10,6
5486,CA-2014-107573,12-12-2014,17-12-2014,Standard Class,PB-19150,Philip Brown,Consumer,United States,Miami,Florida,33178,South,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,23,3,0.20,8,2014-12,5
5488,CA-2017-134495,01-04-2017,04-04-2017,Second Class,BF-11020,Barry FranzÃ¶sisch,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,24,3,0.20,-6,2017-04,3
5489,CA-2017-134495,01-04-2017,04-04-2017,Second Class,BF-11020,Barry FranzÃ¶sisch,Corporate,United States,Jacksonville,Florida,32216,South,OFF-LA-10000262,Office Supplies,Labels,Avery 494,6,3,0.20,2,2017-04,3
5490,CA-2017-134495,01-04-2017,04-04-2017,Second Class,BF-11020,Barry FranzÃ¶sisch,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,21,3,0.20,2,2017-04,3
5491,CA-2017-134495,01-04-2017,04-04-2017,Second Class,BF-11020,Barry FranzÃ¶sisch,Corporate,United States,Jacksonville,Florida,32216,South,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218,3,0.20,-19,2017-04,3
5496,CA-2015-113523,04-09-2015,08-09-2015,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,8,4,0.70,-6,2015-09,4
5497,CA-2017-117821,12-06-2017,16-06-2017,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Marion,Ohio,43302,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,64,2,0.20,19,2017-06,4
5503,CA-2017-127782,02-11-2017,06-11-2017,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,3,1,0.20,1,2017-11,4
5504,CA-2017-127782,02-11-2017,06-11-2017,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,20,3,0.20,1,2017-11,4
5505,CA-2017-127782,02-11-2017,06-11-2017,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,9,3,0.20,3,2017-11,4
5506,CA-2017-127782,02-11-2017,06-11-2017,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859,4,0.40,-186,2017-11,4
5507,US-2016-162026,08-10-2016,08-10-2016,Same Day,JE-15745,Joel Eaton,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,62,2,0.00,28,2016-10,0
5508,CA-2016-150000,08-04-2016,14-04-2016,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Smyrna,Georgia,30080,South,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,18,4,0.00,9,2016-04,6
5509,CA-2015-168529,08-10-2015,12-10-2015,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",146,5,0.00,63,2015-10,4
5518,CA-2017-117667,04-12-2017,09-12-2017,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,240,10,0.30,-10,2017-12,5
5519,CA-2017-117667,04-12-2017,09-12-2017,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,55,2,0.20,7,2017-12,5
5520,CA-2017-117667,04-12-2017,09-12-2017,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,13,3,0.20,3,2017-12,5
5521,CA-2017-117667,04-12-2017,09-12-2017,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,24,5,0.20,9,2017-12,5
